work_id,title,creator_ref,creator_name,period_ref,icon_ref,status,repository,support,dimensions,source_book,source_chapter,originalsource_sentence
work_d8609c84,地藏菩薩,P_99770,杜措,五代/宋初,,见存,今大聖慈寺,Wall,,《益州名画录》,卷上,"杜措者, 蜀人也。幼慕<sup>〔1〕</sup>李昇山水, 長亦勤學, 廿年中晝夕不捨。今大聖慈寺六祖院傍《地藏菩薩》<sup>〔2〕</sup>《竹石山水》一堵, 並院內羅漢閣上小壁《翠微寺禪和尚<sup>〔3〕</sup> 真》, 三學院經堂上小壁《太子捨身喂餓虎》<sup>〔4〕</sup> 一堵、《善惠仙人布髮掩泥》<sup>〔5〕</sup> 一堵, 并措之筆, 見存。"
work_0e4c509a,竹石山水,P_99770,杜措,五代/宋初,,见存,今大聖慈寺,Wall,,《益州名画录》,卷上,"杜措者, 蜀人也。幼慕<sup>〔1〕</sup>李昇山水, 長亦勤學, 廿年中晝夕不捨。今大聖慈寺六祖院傍《地藏菩薩》<sup>〔2〕</sup>《竹石山水》一堵, 並院內羅漢閣上小壁《翠微寺禪和尚<sup>〔3〕</sup> 真》, 三學院經堂上小壁《太子捨身喂餓虎》<sup>〔4〕</sup> 一堵、《善惠仙人布髮掩泥》<sup>〔5〕</sup> 一堵, 并措之筆, 見存。"
work_2e50b9f6,太子捨身喂餓虎,P_99770,杜措,五代/宋初,,见存,今大聖慈寺,Wall,,《益州名画录》,卷上,"杜措者, 蜀人也。幼慕<sup>〔1〕</sup>李昇山水, 長亦勤學, 廿年中晝夕不捨。今大聖慈寺六祖院傍《地藏菩薩》<sup>〔2〕</sup>《竹石山水》一堵, 並院內羅漢閣上小壁《翠微寺禪和尚<sup>〔3〕</sup> 真》, 三學院經堂上小壁《太子捨身喂餓虎》<sup>〔4〕</sup> 一堵、《善惠仙人布髮掩泥》<sup>〔5〕</sup> 一堵, 并措之筆, 見存。"
work_bae12166,善惠仙人布髮掩泥,P_99770,杜措,五代/宋初,,见存,今大聖慈寺,Wall,,《益州名画录》,卷上,"杜措者, 蜀人也。幼慕<sup>〔1〕</sup>李昇山水, 長亦勤學, 廿年中晝夕不捨。今大聖慈寺六祖院傍《地藏菩薩》<sup>〔2〕</sup>《竹石山水》一堵, 並院內羅漢閣上小壁《翠微寺禪和尚<sup>〔3〕</sup> 真》, 三學院經堂上小壁《太子捨身喂餓虎》<sup>〔4〕</sup> 一堵、《善惠仙人布髮掩泥》<sup>〔5〕</sup> 一堵, 并措之筆, 見存。"
work_bcb95174,文殊,P_33375,杜弘義,五代/宋初,,见存,今寶曆寺,Wall,,《益州名画录》,卷上,"杜弘義者, 蜀州晉原<sup>〔2〕</sup> 人也。攻畫佛像、羅漢。今寶曆寺東廊下一堵《文殊》、西廊下一堵《普賢》, 及《行道高僧》十餘堵, 見存。蜀人相傳杜老朱羅漢為妙, 老朱, 弘義小字。"
work_28dfe075,普賢,P_33375,杜弘義,五代/宋初,,见存,今寶曆寺,Wall,,《益州名画录》,卷上,"杜弘義者, 蜀州晉原<sup>〔2〕</sup> 人也。攻畫佛像、羅漢。今寶曆寺東廊下一堵《文殊》、西廊下一堵《普賢》, 及《行道高僧》十餘堵, 見存。蜀人相傳杜老朱羅漢為妙, 老朱, 弘義小字。"
work_f4c23e0c,行道高僧,P_33375,杜弘義,五代/宋初,,见存,今寶曆寺,Wall,,《益州名画录》,卷上,"杜弘義者, 蜀州晉原<sup>〔2〕</sup> 人也。攻畫佛像、羅漢。今寶曆寺東廊下一堵《文殊》、西廊下一堵《普賢》, 及《行道高僧》十餘堵, 見存。蜀人相傳杜老朱羅漢為妙, 老朱, 弘義小字。"
work_af3894ed,毗盧佛,P_21125,杜子瓌,五代/宋初,,见存,於龍華泉東禪院,Unknown,,《益州名画录》,卷上,"杜子瓌者, 成都人也。擅於賦採<sup>〔2〕</sup>, 拂澹<sup>〔3〕</sup> 偏長, 唯攻佛像。王蜀時, 於龍華泉東禪院畫《毗盧佛<sup>〔4〕</sup>》, 據紅日輪<sup>〔5〕</sup>, 乘碧蓮花座, 每誇<sup>〔6〕</sup>同輩云: “某粧<sup>〔7〕</sup>此圓光, 如日初出, 淺深瑩然<sup>〔8〕</sup>, 無筆玷之跡 。” 見存。"
work_a4d01c06,北方天王,P_08033,敬安,五代/宋初,,未知,今大聖慈寺,Wall,,《益州名画录》,卷上,"敬安, 子瓌子也。美繼父蹤<sup>〔1〕</sup>, 妙於佛像。今大聖慈寺普賢閣下《北方天王》、三學院羅漢閣下《無量壽尊》, 並敬安筆。蜀城寺院敬安父子圖畫佛像、羅漢甚衆, 蜀偏霸時, 江吳<sup>〔2〕</sup>商賈入蜀, 多請<sup>〔3〕</sup>其畫, 將歸本道。孟氏明德年, 授翰林待詔, 賜金魚袋。"
work_4a5ab576,無量壽尊,P_08033,敬安,五代/宋初,,未知,今大聖慈寺,Wall,,《益州名画录》,卷上,"敬安, 子瓌子也。美繼父蹤<sup>〔1〕</sup>, 妙於佛像。今大聖慈寺普賢閣下《北方天王》、三學院羅漢閣下《無量壽尊》, 並敬安筆。蜀城寺院敬安父子圖畫佛像、羅漢甚衆, 蜀偏霸時, 江吳<sup>〔2〕</sup>商賈入蜀, 多請<sup>〔3〕</sup>其畫, 將歸本道。孟氏明德年, 授翰林待詔, 賜金魚袋。"
work_13e4e7b2,獅子,P_86909,蒲延昌,五代/宋初,,见存,時福感寺,Wall,,《益州名画录》,卷上,"蒲延昌者, 師訓養子也。筆力遒健, 甚得師法。廣政中進畫, 授翰林待詔, 賜緋魚袋。時福感寺禮塔院僧模寫<sup>〔1〕</sup>宋展子虔<sup>〔2〕</sup> 《獅子》於壁, 延昌一見, 曰: “但得其樣<sup>〔3〕</sup>, 未得其筆<sup>〔4〕</sup>爾。” 遂畫《獅子》一圖, 獻通進<sup>〔5〕</sup> 王昭遠<sup>〔6〕</sup>。公有嬖妾<sup>〔7〕</sup>患病, 是夕懸於臥內, 其疾頓減。王公召而問其神異, 延昌云: “宋展氏子虔於金陵<sup>〔8〕</sup>延祚寺佛殿之內畫此二《獅子》, 患人因坐壁下, 或有愈者。梁昭明太子<sup>〔9〕</sup>偶患風恙<sup>〔10〕</sup>, 御醫無減<sup>〔11〕</sup>, 吳興太守張僧繇模此二《獅子》, 密懸寢堂<sup>〔12〕</sup>之內, 應夕而愈<sup>〔13〕</sup>, 故名<sup>〔14〕</sup>日辟邪<sup>〔15〕</sup>。有此神驗<sup>〔16〕</sup>久矣。” 展氏古本《獅子》, 一則奔走奮迅<sup>〔17〕</sup>, 一則回擲咆哮<sup>〔18〕</sup>。僧繇後亦繼之, 二獅子翻身、側視, 鬃尾俱就<sup>〔19〕</sup>, 八分牙爪, 似二龍拏珠之狀<sup>〔20〕</sup>, 其本至今相傳。延昌於諸葛廟壁畫亦多, 兵火後餘聖壽寺、青衣神廟《神鬼》《人物》數堵見存。"
work_2c7061c2,神鬼,P_86909,蒲延昌,五代/宋初,,见存,時福感寺,Wall,,《益州名画录》,卷上,"蒲延昌者, 師訓養子也。筆力遒健, 甚得師法。廣政中進畫, 授翰林待詔, 賜緋魚袋。時福感寺禮塔院僧模寫<sup>〔1〕</sup>宋展子虔<sup>〔2〕</sup> 《獅子》於壁, 延昌一見, 曰: “但得其樣<sup>〔3〕</sup>, 未得其筆<sup>〔4〕</sup>爾。” 遂畫《獅子》一圖, 獻通進<sup>〔5〕</sup> 王昭遠<sup>〔6〕</sup>。公有嬖妾<sup>〔7〕</sup>患病, 是夕懸於臥內, 其疾頓減。王公召而問其神異, 延昌云: “宋展氏子虔於金陵<sup>〔8〕</sup>延祚寺佛殿之內畫此二《獅子》, 患人因坐壁下, 或有愈者。梁昭明太子<sup>〔9〕</sup>偶患風恙<sup>〔10〕</sup>, 御醫無減<sup>〔11〕</sup>, 吳興太守張僧繇模此二《獅子》, 密懸寢堂<sup>〔12〕</sup>之內, 應夕而愈<sup>〔13〕</sup>, 故名<sup>〔14〕</sup>日辟邪<sup>〔15〕</sup>。有此神驗<sup>〔16〕</sup>久矣。” 展氏古本《獅子》, 一則奔走奮迅<sup>〔17〕</sup>, 一則回擲咆哮<sup>〔18〕</sup>。僧繇後亦繼之, 二獅子翻身、側視, 鬃尾俱就<sup>〔19〕</sup>, 八分牙爪, 似二龍拏珠之狀<sup>〔20〕</sup>, 其本至今相傳。延昌於諸葛廟壁畫亦多, 兵火後餘聖壽寺、青衣神廟《神鬼》《人物》數堵見存。"
work_162e58e8,人物,P_86909,蒲延昌,五代/宋初,,见存,時福感寺,Wall,,《益州名画录》,卷上,"蒲延昌者, 師訓養子也。筆力遒健, 甚得師法。廣政中進畫, 授翰林待詔, 賜緋魚袋。時福感寺禮塔院僧模寫<sup>〔1〕</sup>宋展子虔<sup>〔2〕</sup> 《獅子》於壁, 延昌一見, 曰: “但得其樣<sup>〔3〕</sup>, 未得其筆<sup>〔4〕</sup>爾。” 遂畫《獅子》一圖, 獻通進<sup>〔5〕</sup> 王昭遠<sup>〔6〕</sup>。公有嬖妾<sup>〔7〕</sup>患病, 是夕懸於臥內, 其疾頓減。王公召而問其神異, 延昌云: “宋展氏子虔於金陵<sup>〔8〕</sup>延祚寺佛殿之內畫此二《獅子》, 患人因坐壁下, 或有愈者。梁昭明太子<sup>〔9〕</sup>偶患風恙<sup>〔10〕</sup>, 御醫無減<sup>〔11〕</sup>, 吳興太守張僧繇模此二《獅子》, 密懸寢堂<sup>〔12〕</sup>之內, 應夕而愈<sup>〔13〕</sup>, 故名<sup>〔14〕</sup>日辟邪<sup>〔15〕</sup>。有此神驗<sup>〔16〕</sup>久矣。” 展氏古本《獅子》, 一則奔走奮迅<sup>〔17〕</sup>, 一則回擲咆哮<sup>〔18〕</sup>。僧繇後亦繼之, 二獅子翻身、側視, 鬃尾俱就<sup>〔19〕</sup>, 八分牙爪, 似二龍拏珠之狀<sup>〔20〕</sup>, 其本至今相傳。延昌於諸葛廟壁畫亦多, 兵火後餘聖壽寺、青衣神廟《神鬼》《人物》數堵見存。"
work_164a8bbd,南、北二方天王,P_57365,趙才,五代/宋初,,见存,及資福寺,Wall,,《益州名画录》,卷上,"趙才者, 蜀人也。攻畫人物、鬼神、甲馬。廣政年, 才與蒲師訓子父較敵其藝<sup>〔1〕</sup>浣花甘亭侯廟, 頗當<sup>〔2〕</sup>。神廟鬼神人物、旗幟甲馬, 及資福寺門《南、北二方天王》, 甲午歲<sup>〔3〕</sup> 兵火, 倒損已盡。今存諸葛廟第三門兩畔《鬼神》兩堵, 見存。"
work_bc97582a,鬼神,P_57365,趙才,五代/宋初,,见存,及資福寺,Wall,,《益州名画录》,卷上,"趙才者, 蜀人也。攻畫人物、鬼神、甲馬。廣政年, 才與蒲師訓子父較敵其藝<sup>〔1〕</sup>浣花甘亭侯廟, 頗當<sup>〔2〕</sup>。神廟鬼神人物、旗幟甲馬, 及資福寺門《南、北二方天王》, 甲午歲<sup>〔3〕</sup> 兵火, 倒損已盡。今存諸葛廟第三門兩畔《鬼神》兩堵, 見存。"
work_02078118,遊變神鬼,P_09378,程承辯,五代/宋初,,见存,今彭山縣洞明觀,Wall,,《益州名画录》,卷上,"程承辯者, 眉州彭山<sup>〔1〕</sup>人也。攻畫人物、鬼神。當孟氏廣政中, 與蒲師訓、蒲延昌、趙才, 遞相<sup>〔2〕</sup>較敵其藝, 皆推妙手。兼善雕刻機巧<sup>〔3〕</sup>、人物、鬼神、怪異<sup>〔4〕</sup>、禽獸之類, 奇絕<sup>〔5〕</sup>當時。今彭山縣洞明觀《天蓬<sup>〔6〕</sup>、黑煞<sup>〔7〕</sup>、玄武<sup>〔8〕</sup>、火鈴<sup>〔9〕</sup>》一堂, 存耳; 山王堂《遊變神鬼》一堵, 見存。"
work_b402f8fc,六祖,P_30486,丘文播,五代/宋初,,见存,乾明禪院,Unknown,,《益州名画录》,卷上,"丘文播者, 漢州人也, 後改名潛。攻畫山水, 人物, 佛像, 神仙。今新都<sup>〔1〕</sup> 乾明禪院《六祖》, 漢州崇教禪院《羅漢》, 紫極宮《二十四化神仙》, 皆文播筆, 見存。其有《花雀》, 文播男餘慶<sup>〔2〕</sup> 畫。"
work_90ad1f0e,羅漢,P_30486,丘文播,五代/宋初,,见存,乾明禪院,Unknown,,《益州名画录》,卷上,"丘文播者, 漢州人也, 後改名潛。攻畫山水, 人物, 佛像, 神仙。今新都<sup>〔1〕</sup> 乾明禪院《六祖》, 漢州崇教禪院《羅漢》, 紫極宮《二十四化神仙》, 皆文播筆, 見存。其有《花雀》, 文播男餘慶<sup>〔2〕</sup> 畫。"
work_20aa4e66,二十四化神仙,P_30486,丘文播,五代/宋初,,见存,乾明禪院,Unknown,,《益州名画录》,卷上,"丘文播者, 漢州人也, 後改名潛。攻畫山水, 人物, 佛像, 神仙。今新都<sup>〔1〕</sup> 乾明禪院《六祖》, 漢州崇教禪院《羅漢》, 紫極宮《二十四化神仙》, 皆文播筆, 見存。其有《花雀》, 文播男餘慶<sup>〔2〕</sup> 畫。"
work_5e18af7f,花雀,P_30486,丘文播,五代/宋初,,见存,乾明禪院,Unknown,,《益州名画录》,卷上,"丘文播者, 漢州人也, 後改名潛。攻畫山水, 人物, 佛像, 神仙。今新都<sup>〔1〕</sup> 乾明禪院《六祖》, 漢州崇教禪院《羅漢》, 紫極宮《二十四化神仙》, 皆文播筆, 見存。其有《花雀》, 文播男餘慶<sup>〔2〕</sup> 畫。"
work_7a896f0e,宮中賞春圖,P_23075,惟德,五代/宋初,,未知,試太常寺,Wall,,《益州名画录》,卷上,"惟德者, 知誨子也。襲承父藝, 美<sup>〔1〕</sup>繼前蹤。子父同時入內供奉, 畫《貴公子夜晏<sup>〔2〕</sup> 圖》《宮中賞春圖》《宮中戲鞦韆圖》《宮中七夕乞巧<sup>〔3〕</sup> 圖》《宮中熨鐵<sup>〔4〕</sup> 圖》《宮中按舞<sup>〔5〕</sup> 圖》《宮中按樂<sup>〔6〕</sup> 圖》, 皆畫當時宮苑, 亭臺, 花木, 皇妃, 帝后, 富貴之事, 精妙頗甚<sup>〔7〕</sup> 。授翰林待詔, 將仕郎, 試太常寺齋郎<sup>〔8〕</sup>, 賜緋魚袋。蜀廣政初, 荊湖商賈入蜀, 競<sup>〔9〕</sup> 請惟德畫“川樣美人”<sup>〔10〕</sup> 卷簇, 將歸本道, 以為奇物。"
work_c0e97d81,宮中戲鞦韆圖,P_23075,惟德,五代/宋初,,未知,試太常寺,Wall,,《益州名画录》,卷上,"惟德者, 知誨子也。襲承父藝, 美<sup>〔1〕</sup>繼前蹤。子父同時入內供奉, 畫《貴公子夜晏<sup>〔2〕</sup> 圖》《宮中賞春圖》《宮中戲鞦韆圖》《宮中七夕乞巧<sup>〔3〕</sup> 圖》《宮中熨鐵<sup>〔4〕</sup> 圖》《宮中按舞<sup>〔5〕</sup> 圖》《宮中按樂<sup>〔6〕</sup> 圖》, 皆畫當時宮苑, 亭臺, 花木, 皇妃, 帝后, 富貴之事, 精妙頗甚<sup>〔7〕</sup> 。授翰林待詔, 將仕郎, 試太常寺齋郎<sup>〔8〕</sup>, 賜緋魚袋。蜀廣政初, 荊湖商賈入蜀, 競<sup>〔9〕</sup> 請惟德畫“川樣美人”<sup>〔10〕</sup> 卷簇, 將歸本道, 以為奇物。"
work_d2bf3388,天王及部屬,P_92072,楊元真,五代/宋初,,见存,今聖興寺,Wall,,《益州名画录》,卷上,"楊元真者, 石城山張玄<sup>〔1〕</sup> 外族<sup>〔2〕</sup> 也。攻畫佛像, 羅漢, 兼善粧鑾<sup>〔3〕</sup> 。當王氏武成中, 善塑像者簡州許侯<sup>〔4〕</sup> , 東川雍中本二人, 時推妙手。今聖興寺天王院《天王及部屬》《熾盛光佛》<sup>〔5〕</sup> 《九曜二十八宿》<sup>〔6〕</sup>, 天長觀, 龍興觀, 龍虎宮, 並雍中本塑。大聖慈寺《熾盛光佛》《九曜二十八宿》, 華嚴閣下西畔《立釋迦像》, 并許侯塑。皆元真粧, 肉色髭<sup>〔7〕</sup>髮, 衣紋錦繡<sup>〔8〕</sup>, 及諸禽類, 備著奇功<sup>〔9〕</sup>, 時輩罕及。今四天王寺壁畫《五臺山文殊菩薩變相》<sup>〔10〕</sup>一堵, 元真筆, 見存。"
work_3747a31e,熾盛光佛,P_92072,楊元真,五代/宋初,,见存,今聖興寺,Wall,,《益州名画录》,卷上,"楊元真者, 石城山張玄<sup>〔1〕</sup> 外族<sup>〔2〕</sup> 也。攻畫佛像, 羅漢, 兼善粧鑾<sup>〔3〕</sup> 。當王氏武成中, 善塑像者簡州許侯<sup>〔4〕</sup> , 東川雍中本二人, 時推妙手。今聖興寺天王院《天王及部屬》《熾盛光佛》<sup>〔5〕</sup> 《九曜二十八宿》<sup>〔6〕</sup>, 天長觀, 龍興觀, 龍虎宮, 並雍中本塑。大聖慈寺《熾盛光佛》《九曜二十八宿》, 華嚴閣下西畔《立釋迦像》, 并許侯塑。皆元真粧, 肉色髭<sup>〔7〕</sup>髮, 衣紋錦繡<sup>〔8〕</sup>, 及諸禽類, 備著奇功<sup>〔9〕</sup>, 時輩罕及。今四天王寺壁畫《五臺山文殊菩薩變相》<sup>〔10〕</sup>一堵, 元真筆, 見存。"
work_fb6950ff,九曜二十八宿,P_92072,楊元真,五代/宋初,,见存,今聖興寺,Wall,,《益州名画录》,卷上,"楊元真者, 石城山張玄<sup>〔1〕</sup> 外族<sup>〔2〕</sup> 也。攻畫佛像, 羅漢, 兼善粧鑾<sup>〔3〕</sup> 。當王氏武成中, 善塑像者簡州許侯<sup>〔4〕</sup> , 東川雍中本二人, 時推妙手。今聖興寺天王院《天王及部屬》《熾盛光佛》<sup>〔5〕</sup> 《九曜二十八宿》<sup>〔6〕</sup>, 天長觀, 龍興觀, 龍虎宮, 並雍中本塑。大聖慈寺《熾盛光佛》《九曜二十八宿》, 華嚴閣下西畔《立釋迦像》, 并許侯塑。皆元真粧, 肉色髭<sup>〔7〕</sup>髮, 衣紋錦繡<sup>〔8〕</sup>, 及諸禽類, 備著奇功<sup>〔9〕</sup>, 時輩罕及。今四天王寺壁畫《五臺山文殊菩薩變相》<sup>〔10〕</sup>一堵, 元真筆, 見存。"
work_3c6200d6,立釋迦像,P_92072,楊元真,五代/宋初,,见存,今聖興寺,Wall,,《益州名画录》,卷上,"楊元真者, 石城山張玄<sup>〔1〕</sup> 外族<sup>〔2〕</sup> 也。攻畫佛像, 羅漢, 兼善粧鑾<sup>〔3〕</sup> 。當王氏武成中, 善塑像者簡州許侯<sup>〔4〕</sup> , 東川雍中本二人, 時推妙手。今聖興寺天王院《天王及部屬》《熾盛光佛》<sup>〔5〕</sup> 《九曜二十八宿》<sup>〔6〕</sup>, 天長觀, 龍興觀, 龍虎宮, 並雍中本塑。大聖慈寺《熾盛光佛》《九曜二十八宿》, 華嚴閣下西畔《立釋迦像》, 并許侯塑。皆元真粧, 肉色髭<sup>〔7〕</sup>髮, 衣紋錦繡<sup>〔8〕</sup>, 及諸禽類, 備著奇功<sup>〔9〕</sup>, 時輩罕及。今四天王寺壁畫《五臺山文殊菩薩變相》<sup>〔10〕</sup>一堵, 元真筆, 見存。"
work_45d5956d,五臺山文殊菩薩變相,P_92072,楊元真,五代/宋初,,见存,今聖興寺,Wall,,《益州名画录》,卷上,"楊元真者, 石城山張玄<sup>〔1〕</sup> 外族<sup>〔2〕</sup> 也。攻畫佛像, 羅漢, 兼善粧鑾<sup>〔3〕</sup> 。當王氏武成中, 善塑像者簡州許侯<sup>〔4〕</sup> , 東川雍中本二人, 時推妙手。今聖興寺天王院《天王及部屬》《熾盛光佛》<sup>〔5〕</sup> 《九曜二十八宿》<sup>〔6〕</sup>, 天長觀, 龍興觀, 龍虎宮, 並雍中本塑。大聖慈寺《熾盛光佛》《九曜二十八宿》, 華嚴閣下西畔《立釋迦像》, 并許侯塑。皆元真粧, 肉色髭<sup>〔7〕</sup>髮, 衣紋錦繡<sup>〔8〕</sup>, 及諸禽類, 備著奇功<sup>〔9〕</sup>, 時輩罕及。今四天王寺壁畫《五臺山文殊菩薩變相》<sup>〔10〕</sup>一堵, 元真筆, 見存。"
work_e122eff0,護軍從事真,P_92072,楊元真,五代/宋初,,未知,在龍興寺,Wall,,《益州名画录》,卷上,"《李相國（固言）<sup>〔15〕</sup> 真》, 在龍興寺。《護軍從事真》, 全。"
work_1f804cfa,護軍從事真,P_92072,楊元真,五代/宋初,,未知,在大慈寺,Wall,,《益州名画录》,卷上,"《崔相國（鄲）<sup>〔16〕</sup> 真》, 在大慈寺。《護軍從事真》, 全。"
work_ac0b7cad,兩任護軍從事真,P_92072,楊元真,五代/宋初,,未知,在净眾寺,Wall,,《益州名画录》,卷上,"《杜相國（悰） <sup>〔17〕</sup> 真》, 在净眾寺。《兩任護軍從事真》, 全。皆陳诜笔。"
work_466a0950,護軍從事真,P_92072,楊元真,五代/宋初,,未知,在中興寺,Wall,,《益州名画录》,卷上,"《魏相國（謩） <sup>〔19〕</sup> 真》, 在中興寺。《護軍從事真》, 全。"
work_6c994de6,降魔變相,P_77746,張景思,五代/宋初,,见存,景思王氏永平年<sup></sup>於聖壽寺,Wall,,《益州名画录》,卷上,"張景思者, 金水石城山張玄之裔也。思<sup>〔1〕</sup>之一族, 世傳圖畫佛像、羅漢。景思王氏永平年<sup>〔2〕</sup>於聖壽寺北廊下畫《降魔變相》一堵, 見存。"
work_1a5e4ff0,八難觀音,P_08174,麻居禮,五代/宋初,,见存,資、簡、邛、蜀州<sup></sup>寺,Wall,,《益州名画录》,卷上,"麻居禮者, 蜀人也。幼師張南本筆法, 親得其訣。光化<sup>〔1〕</sup>、天復<sup>〔2〕</sup>年, 聲跡已喧。資、簡、邛、蜀州<sup>〔3〕</sup>寺觀壁畫甚多。今聖壽寺偏門北畔畫《八難觀音》<sup>〔4〕</sup>一堵, 見存。"
work_39b57991,明皇帝幸華清宮避暑圖,P_14686,僧楚安,五代/宋初,,见存,今大聖慈寺,Wall,,《益州名画录》,卷上,"僧楚安, 蜀州什邡<sup>〔2〕</sup>人也, 俗姓句氏。攻畫人物、樓臺, 有《明皇幸華清宮<sup>〔3〕</sup>避暑圖》《吳王宴姑蘇臺<sup>〔4〕</sup>圖》, 此二圖皆畫於墻壁、圖簇、團扇之上, 其墻壁、圖簇<sup>〔5〕</sup>、團扇<sup>〔6〕</sup>大小雖殊<sup>〔7〕</sup>, 功夫并無減者。奇巧如此, 當時公侯相重, 皆稱妙手。今大聖慈寺三學院大廳後《明皇帝幸華清宮避暑圖》一堵, 楚安筆, 見存。僧惠堅者, 蜀人也。亦好圖畫, 而最謬焉。廣政中三學院僧請畫《姑蘇臺》一堵, 對句楚安《避暑宮圖》, 識者以為無鑒<sup>〔8〕</sup>之甚也, 今亦見存。恐後人誤認<sup>〔9〕</sup>, 故附而正之。"
work_5ad820dc,姑蘇臺,P_14686,僧楚安,五代/宋初,,见存,今大聖慈寺,Wall,,《益州名画录》,卷上,"僧楚安, 蜀州什邡<sup>〔2〕</sup>人也, 俗姓句氏。攻畫人物、樓臺, 有《明皇幸華清宮<sup>〔3〕</sup>避暑圖》《吳王宴姑蘇臺<sup>〔4〕</sup>圖》, 此二圖皆畫於墻壁、圖簇、團扇之上, 其墻壁、圖簇<sup>〔5〕</sup>、團扇<sup>〔6〕</sup>大小雖殊<sup>〔7〕</sup>, 功夫并無減者。奇巧如此, 當時公侯相重, 皆稱妙手。今大聖慈寺三學院大廳後《明皇帝幸華清宮避暑圖》一堵, 楚安筆, 見存。僧惠堅者, 蜀人也。亦好圖畫, 而最謬焉。廣政中三學院僧請畫《姑蘇臺》一堵, 對句楚安《避暑宮圖》, 識者以為無鑒<sup>〔8〕</sup>之甚也, 今亦見存。恐後人誤認<sup>〔9〕</sup>, 故附而正之。"
work_65a42b48,避暑宮圖,P_14686,僧楚安,五代/宋初,,见存,今大聖慈寺,Wall,,《益州名画录》,卷上,"僧楚安, 蜀州什邡<sup>〔2〕</sup>人也, 俗姓句氏。攻畫人物、樓臺, 有《明皇幸華清宮<sup>〔3〕</sup>避暑圖》《吳王宴姑蘇臺<sup>〔4〕</sup>圖》, 此二圖皆畫於墻壁、圖簇、團扇之上, 其墻壁、圖簇<sup>〔5〕</sup>、團扇<sup>〔6〕</sup>大小雖殊<sup>〔7〕</sup>, 功夫并無減者。奇巧如此, 當時公侯相重, 皆稱妙手。今大聖慈寺三學院大廳後《明皇帝幸華清宮避暑圖》一堵, 楚安筆, 見存。僧惠堅者, 蜀人也。亦好圖畫, 而最謬焉。廣政中三學院僧請畫《姑蘇臺》一堵, 對句楚安《避暑宮圖》, 識者以為無鑒<sup>〔8〕</sup>之甚也, 今亦見存。恐後人誤認<sup>〔9〕</sup>, 故附而正之。"
work_c97437bd,蟲魚圖,P_63605,滕昌祐,五代/宋初,,未知,今大聖慈寺,Wall,,《益州名画录》,卷上,"滕昌祐, 字勝華。先本吳人, 隨僖宗入蜀, 以文學從事。唯昌祐<sup>〔1〕</sup>不婚不仕, 書畫是好, 情性高潔, 不肯趨時<sup>〔2〕</sup>。常<sup>〔3〕</sup>於所居樹<sup>〔4〕</sup>竹石杞菊<sup>〔5〕</sup>, 種名花異草木, 以資其畫<sup>〔6〕</sup>。歿時年齒八十有五。初, 攻畫無師, 唯寫生物, 以似為功<sup>〔7〕</sup>而已。有《蟲魚圖》《蟬蝶圖》《生菜圖》《折枝花<sup>〔8〕</sup>圖》《折枝果子圖》《雜竹樣》<sup>〔9〕</sup>, 造夾紵果子<sup>〔10〕</sup>。隨類傅色, 并擬諸生。<sup>〔11〕</sup>攻書, 時呼“滕書”。今大聖慈寺文殊閣、普賢閣、蕭相院、方丈院、多利心院、藥師院, 《天花瑞像》數額<sup>〔12〕</sup>, 并昌祐筆也。其畫蟬蝶草蟲, 謂之“點畫”, 蓋唐時陸果、劉褒之類也。其畫折枝花, 下筆輕利, 用色鮮妍<sup>〔13〕</sup>, 蓋唐時邊鸞之類也。"
work_1ca01217,蟬蝶圖,P_63605,滕昌祐,五代/宋初,,未知,今大聖慈寺,Wall,,《益州名画录》,卷上,"滕昌祐, 字勝華。先本吳人, 隨僖宗入蜀, 以文學從事。唯昌祐<sup>〔1〕</sup>不婚不仕, 書畫是好, 情性高潔, 不肯趨時<sup>〔2〕</sup>。常<sup>〔3〕</sup>於所居樹<sup>〔4〕</sup>竹石杞菊<sup>〔5〕</sup>, 種名花異草木, 以資其畫<sup>〔6〕</sup>。歿時年齒八十有五。初, 攻畫無師, 唯寫生物, 以似為功<sup>〔7〕</sup>而已。有《蟲魚圖》《蟬蝶圖》《生菜圖》《折枝花<sup>〔8〕</sup>圖》《折枝果子圖》《雜竹樣》<sup>〔9〕</sup>, 造夾紵果子<sup>〔10〕</sup>。隨類傅色, 并擬諸生。<sup>〔11〕</sup>攻書, 時呼“滕書”。今大聖慈寺文殊閣、普賢閣、蕭相院、方丈院、多利心院、藥師院, 《天花瑞像》數額<sup>〔12〕</sup>, 并昌祐筆也。其畫蟬蝶草蟲, 謂之“點畫”, 蓋唐時陸果、劉褒之類也。其畫折枝花, 下筆輕利, 用色鮮妍<sup>〔13〕</sup>, 蓋唐時邊鸞之類也。"
