work_id,title,creator_ref,period_ref,icon_ref,status,support,dimensions,repository,source_book,source_chapter,source_text
work_934fddf9,阮咸像,meso_顾恺之,晋,人物,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_42f17f12,十一头狮子,meso_顾恺之,晋,人物,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_53796236,司马宣王像,meso_顾恺之,晋,人物,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_e91cd305,刘牢之像,meso_顾恺之,晋,人物,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_9abac381,虎射杂鸷鸟图,meso_顾恺之,晋,花鸟走兽,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_3aa323b4,庐山会图,meso_顾恺之,晋,地图/杂画,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_07924d70,水府图,meso_顾恺之,晋,地图/杂画,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_06d965ab,司马宣王并魏二太子像,meso_顾恺之,晋,人物,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_d79fce3d,凫雁水鸟图,meso_顾恺之,晋,花鸟走兽,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_95c12eef,列仙画,meso_顾恺之,晋,道教,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_324b3fce,木雁图,meso_顾恺之,晋,花鸟走兽,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_07479039,三天女图,meso_顾恺之,晋,人物,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_7f165f08,行三龙图,meso_顾恺之,晋,花鸟走兽,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_ffbd5f6f,山水,meso_顾恺之,晋,山水,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_e8c9a97b,古贤,meso_顾恺之,晋,人物,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_fe0ffd7a,荣启期,meso_顾恺之,晋,地图/杂画,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_4c054347,夫子,meso_顾恺之,晋,人物,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_05ec8be2,阮湘图,meso_顾恺之,晋,地图/杂画,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_2da85b0b,水鸟,meso_顾恺之,晋,花鸟走兽,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_38de1f2c,桂阳王美人图,meso_顾恺之,晋,人物,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
work_0c4cee05,荡舟图,meso_顾恺之,晋,建筑,,Screen,,,《历代名画记》,卷五 晋,白麻纸）、《三狮子图》《晋帝相列像》《阮修像》《阮咸像》《十一头狮子》（白麻纸）、《司马宣王像》（一幅为素绢，一幅为纸）、《刘牢之像》《虎射杂鸷鸟图》《庐山会图》《水府图》《司马宣王并魏二太子像》《凫雁水鸟图》《列仙画》《木雁图》《三天女图》《行三龙图》（绢画六幅）、《山水》《古贤》《荣启期》《夫子》《阮湘图》，此外还有《水鸟》（屏风画）、《桂阳王美人图》《荡舟图》《七贤》及《陈思王诗意图》等，都流传于后世。
